iso3c,year,ChildMortality,GDPpc
MKD,2013,10.6,12727.3642251029
MKD,2014,11.2,13434.8487482162
MKD,2020,5.9,17877.9125693508
MKD,2003,14.4,6595.83098783763
MKD,2017,9.6,15706.4316922223
MKD,2018,8.1,16796.3341297706
MKD,2019,6.8,18270.7553734986
MKD,2015,11.4,13888.2012976645
MKD,2016,10.9,15137.9287415769
MKD,2000,16,6152.58898382692
MKD,2001,14.8,6051.7185424893
MKD,2002,14.3,6519.18922231312
MNP,2014,,
MNP,2003,,
MNP,2004,,
MNP,2002,,
MNP,2013,,
MNP,2012,,
MNP,2015,,
MNP,2001,,
MNP,2000,,
MNP,2006,,
MNP,2005,,
MNP,2016,,
MNP,2011,,
MNP,2010,,
MNP,2007,,
MNP,2008,,
MNP,2017,,
MNP,2021,,
MNP,2018,,
MNP,2019,,
MNP,2009,,
MNP,2020,,
NOR,2005,4.1,47966.8640112608
NOR,2018,2.4,70253.8463693384
NOR,2019,2.4,70939.6055180362
NOR,2017,2.5,64589.5559196863
NOR,2003,4.4,38684.7096825099
NOR,2004,4.2,42672.9375348936
NOR,2020,2.3,67110.60457055
NOR,2021,2.2,86891.9964886406
NOR,2006,3.9,54369.1766461345
NOR,2007,3.7,56181.3045666857
NOR,2016,2.6,59280.1992028829
NOR,2008,3.6,62072.7539854909
NOR,2014,2.8,66332.4614374198
NOR,2015,2.7,60737.8868132779
NOR,2002,4.6,38056.2404278106
NOR,2011,3.1,62460.0908157002
NOR,2013,2.9,67377.9262258772
NOR,2001,4.7,37833.4804107324
NOR,2010,3.3,58219.6143463523
NOR,2012,3,65774.3520746224
NOR,2009,3.4,55618.6337641836
NOR,2000,4.9,36986.4941984639
OMN,2021,10.1,37842.8397570061
OMN,2008,12,52665.0252707649
OMN,2007,12.2,48588.5587606196
OMN,2002,14.5,41423.6996751428
OMN,2003,13.7,40641.5594601396
OMN,2006,12.4,46090.0997859602
OMN,2020,10.4,34952.163477917
OMN,2018,10.8,35034.5858610716
OMN,2019,10.6,35248.207400256
OMN,2004,13.2,41633.9337509708
OMN,2005,12.7,43198.0219540474
OMN,2009,11.9,55272.6222338459
OMN,2010,11.7,53255.6064232312
OMN,2015,11.2,36449.0884881843
OMN,2016,11.1,33800.292052506
OMN,2000,16.3,39581.1002204065
OMN,2001,15.3,41745.8064484949
OMN,2014,11.3,44573.9741880282
OMN,2011,11.6,50267.6468570866
OMN,2017,11,34218.3881261022
OMN,2013,11.4,47520.0737459247
OMN,2012,11.5,50308.4628218068
PAK,2008,91,3791.77982248926
PAK,2009,89.2,3861.55196873071
PAK,2005,96.5,3312.63468404615
PAK,2007,92.9,3723.42506520338
PAK,2017,71.8,4891.71977393238
PAK,2018,69.6,5236.3642488072
PAK,2019,67.5,5376.28411672822
PAK,2006,94.6,3546.29719428438
PAK,2021,63.3,5774.90388782666
PAK,2000,108.1,2573.34389795909
PAK,2001,105.3,2644.35598159186
PAK,2020,65.5,5284.66458428095
PAK,2010,87.2,3878.29328522158
PAK,2004,98.5,3059.3792507212
PAK,2014,78.4,4414.82859591352
PAK,2002,102.8,2686.98914255426
PAK,2003,100.5,2825.4737747661
PAK,2013,80.7,4275.90278078024
PAK,2011,85.1,3980.06989856706
PAK,2012,83,4148.79391663118
PAK,2015,76.2,4583.07238175405
PAK,2016,73.9,4733.54610150774
PLW,2002,27.4,10958.2745373974
PLW,2001,27.9,10429.3174571875
PLW,2014,20.4,16460.4899110422
PLW,2013,21.1,15193.8953376753
PLW,2012,21.8,15334.5416206362
PLW,2015,19.7,17880.5766012149
PLW,2000,28.5,9631.9586618227
PLW,2010,23.1,13159.7335730103
PLW,2003,26.9,10794.1097410859
PLW,2016,19.1,18022.4426213912
PLW,2004,26.4,11606.3405236297
PLW,2005,25.9,12491.9936452983
PLW,2011,22.4,14566.6895588214
PLW,2007,24.9,13760.6962724247
PLW,2008,24.3,13396.3471236878
PLW,2009,23.7,12778.3006358123
PLW,2006,25.4,12963.7952264582
PLW,2019,17.4,18554.5072658486
PLW,2020,16.8,17323.4277027004
PLW,2017,18.5,17594.9938541658
PLW,2018,17.9,18244.4004103214
PLW,2021,16.2,15572.7392991737
PAN,2005,22.9,10996.5928700245
PAN,2006,22.3,12087.4644311001
PAN,2019,14.8,34178.9238005126
PAN,2004,23.5,10138.7884785004
PAN,2017,15.9,31638.1519360222
PAN,2007,21.7,13646.4531226928
PAN,2014,17.5,23807.6873209931
PAN,2015,16.9,26316.9245710876
PAN,2016,16.4,28918.9881546486
PAN,2018,15.4,33034.751364135
PAN,2000,26,8745.17362320711
PAN,2001,25.4,8819.34294631334
PAN,2008,21.1,15000.6393252779
PAN,2003,24.2,9361.07722101935
PAN,2020,14.4,28096.6122983929
PAN,2021,13.9,33563.660625424
PAN,2002,24.8,8980.52543631409
PAN,2010,19.8,15789.8294176403
PAN,2011,19.2,17624.9834062524
PAN,2012,18.6,19441.1306743496
PAN,2009,20.5,15009.3236505374
PAN,2013,18,21646.1031123271
PNG,2009,59.4,2709.80532599772
PNG,2010,58,2930.76964838656
PNG,2011,56.6,2938.24939804332
PNG,2005,65,2334.89055163263
PNG,2007,62.3,2637.96180447355
PNG,2008,60.9,2599.1232550897
PNG,2013,53.8,3133.19024853737
PNG,2000,71.1,2207.15410220113
PNG,2006,63.6,2457.95152533252
PNG,2021,42.8,4014.2854655247
PNG,2003,67.6,2153.39380000389
PNG,2004,66.3,2198.39602252334
PNG,2001,70,2178.90892495194
PNG,2012,55.2,3046.78367144486
PNG,2016,49.7,3851.26492650684
PNG,2017,48.3,3967.01619620096
PNG,2019,45.5,4115.37039039474
PNG,2002,68.7,2136.57376978282
PNG,2014,52.5,3530.49907161425
PNG,2020,44.2,3951.24592978629
PNG,2018,46.9,3957.92865835243
PNG,2015,51.1,3704.96272023941
PRY,2002,32.3,6890.74125150923
PRY,2003,31.5,7238.9528039156
PRY,2001,33.1,6884.07450553888
PRY,2015,22.2,12436.2346805553
PRY,2000,33.8,6905.25194096227
PRY,2014,22.9,12411.3020900799
PRY,2016,21.4,13024.1498931552
PRY,2011,25.2,11384.3721783312
PRY,2004,30.7,7644.8067322377
PRY,2005,29.9,7963.71661425576
PRY,2008,27.6,9809.75493595329
PRY,2009,26.8,9747.69025655528
PRY,2012,24.4,10861.3602313031
PRY,2013,23.6,11992.0830301088
PRY,2018,20,14181.4251478856
PRY,2019,19.4,14186.9271811206
PRY,2006,29.2,8514.23135782456
PRY,2007,28.4,9126.94268489996
PRY,2010,26,10833.901040954
PRY,2017,20.8,13604.1747171995
PRY,2020,18.7,14063.2737005537
PRY,2021,18.2,15091.3251039017
PER,2004,28.2,6027.77355521635
PER,2005,26.5,6548.04828658198
PER,2017,15.7,12442.7464624852
PER,2018,15.3,13001.4612484879
PER,2021,14.1,13830.5702579441
PER,2006,24.9,7198.50563879803
PER,2019,14.9,13275.2815672205
PER,2020,14.5,11813.9884362791
PER,2001,35.1,5076.38727204205
PER,2002,32.5,5373.09604032452
PER,2003,30.2,5647.66910871758
PER,2000,38.1,5000.77871191954
PER,2012,18.3,10679.7977510315
PER,2013,17.6,11196.3777289241
PER,2014,17.1,11410.3291928696
PER,2016,16.1,11933.6003263784
PER,2007,23.4,7961.29629613321
PER,2008,22.1,8791.25863194168
PER,2009,20.9,8881.92551488583
PER,2015,16.5,11481.464556988
PER,2011,19,10400.948481172
PER,2010,19.9,9664.27127150208
PHL,2013,30.6,6559.71277599132
PHL,2000,37.7,3437.10869801545
PHL,2012,31,6244.17792452931
PHL,2007,33.1,5005.59101551218
PHL,2008,32.6,5224.59099904389
PHL,2014,30.2,6905.11304591
PHL,2011,31.4,5818.59366837458
PHL,2004,34.9,4121.95156080233
PHL,2001,37,3545.85068029605
PHL,2009,32.2,5236.97757145735
PHL,2010,31.8,5587.06613735179
PHL,2017,28.7,8001.75647996477
PHL,2005,34.2,4375.79506971648
PHL,2002,36.3,3658.68975532118
PHL,2003,35.6,3842.3466179317
PHL,2018,28,8566.84956022295
PHL,2006,33.6,4661.96261251276
PHL,2021,25.7,8933.13376641384
PHL,2015,29.8,7122.72473553054
PHL,2016,29.3,7614.77319338776
PHL,2019,27.3,9102.18923747193
PHL,2020,26.5,8208.66938592418
POL,2003,8.1,12289.1439155582
POL,2002,8.4,11804.2662616751
POL,2004,7.8,13354.061550949
POL,2019,4.4,35487.9109958983
POL,2016,4.8,28165.8365529133
POL,2000,9.3,10673.4777116381
POL,2001,8.8,11123.0019205635
POL,2017,4.7,29958.1207092074
POL,2018,4.5,32027.6027335558
POL,2012,5.4,23589.1475743289
POL,2005,7.6,13896.7933802514
POL,2015,4.9,26822.6642478406
POL,2006,7.3,15152.2460110485
POL,2007,7,16806.6504336854
POL,2013,5.2,24319.8802935066
POL,2014,5,25316.3315445949
POL,2010,6,20887.2093679102
POL,2011,5.7,22658.3773208623
POL,2008,6.7,18303.3529197976
POL,2009,6.3,19239.3726431387
POL,2020,4.4,36322.0437578784
POL,2021,4.3,40462.6887122126
PRT,2019,3.4,37845.2099689668
PRT,2008,4,26665.8372952939
PRT,2006,4.4,24682.5646236933
PRT,2007,4.2,25738.9369093531
PRT,2002,6.1,20356.647299736
PRT,2003,5.5,20852.2404289696
PRT,2005,4.6,22725.2774946084
PRT,2021,3.1,38783.0115625218
PRT,2018,3.6,34928.5435337746
PRT,2010,3.8,27257.2292078491
PRT,2004,5,21478.4297345147
PRT,2020,3.3,35874.7807325535
PRT,2009,3.9,26458.1096957925
PRT,2001,6.6,19530.6785313917
PRT,2015,3.7,29660.8960672526
PRT,2016,3.7,31607.7542431733
PRT,2000,7.2,18879.0582089447
PRT,2013,3.7,27936.0396644563
PRT,2014,3.6,28742.4403783509
PRT,2011,3.7,26769.5118850004
PRT,2017,3.6,33044.7167387479
PRT,2012,3.7,26438.0163019973
PRI,2010,,30928.7909301353
PRI,2009,,30533.3834398909
PRI,2018,,35045.8359615111
PRI,2007,,30582.9873125009
PRI,2008,,30774.7601678108
PRI,2006,,29952.6363603839
PRI,2019,,36268.2433367531
PRI,2011,,31824.1548383855
PRI,2021,,36156.6466053643
PRI,2012,,32582.6224082106
PRI,2002,,25465.6735672848
PRI,2020,,34254.9359670163
PRI,2000,,22935.2028836808
PRI,2001,,24879.2175833676
PRI,2015,,34016.0223523129
PRI,2003,,25965.8790162219
PRI,2004,,28989.6282931868
PRI,2005,,29346.9235217744
PRI,2016,,34346.8673317443
PRI,2013,,33172.6712604566
PRI,2014,,33682.850026137
PRI,2017,,34363.7459921451
QAT,2002,11.6,92911.4831099683
QAT,2014,8.1,143332.90766037
QAT,2015,7.8,98787.3784871089
QAT,2001,12,89675.0549980207
QAT,2000,12.5,88707.2941946769
QAT,2013,8.4,158675.812666885
QAT,2003,11.2,93630.2053122148
QAT,2010,9.2,143070.210492504
QAT,2016,7.4,84998.4679248948
QAT,2004,10.8,110286.963199435
QAT,2017,6.9,92177.595943793
QAT,2005,10.4,112073.100620194
QAT,2011,8.9,157255.394194743
QAT,2012,8.7,163219.491990009
QAT,2008,9.6,124470.952037555
QAT,2009,9.4,125789.104112218
QAT,2006,10.1,121877.59405812
QAT,2007,9.8,121689.453668535
QAT,2020,5.7,94005.3583478977
QAT,2021,5.3,102506.126297765
QAT,2018,6.5,93660.4072943196
QAT,2019,6.1,94611.7341527321
ROU,2006,16.7,11556.6242467632
ROU,2007,15.1,13703.1930974851
ROU,2019,7,33550.5906649759
ROU,2008,13.9,16782.2400848581
ROU,2005,18.3,9602.10475909396
ROU,2018,7.4,29568.1066915411
ROU,2014,9.9,20632.221267435
ROU,2015,9.2,21624.3679248962
ROU,2016,8.5,23904.6619488314
ROU,2017,7.9,26943.2773708443
ROU,2000,21.5,5848.82937846632
ROU,2001,20.6,6520.62454492925
ROU,2020,6.7,34294.6608980243
ROU,2009,13.1,16631.321220525
ROU,2004,19.3,8990.54599198175
ROU,2021,6.4,37971.0545519053
ROU,2002,20.2,7301.19862055801
ROU,2003,19.8,7560.35704747746
ROU,2011,11.8,18802.8619327657
ROU,2012,11.2,19809.1466866608
ROU,2013,10.6,19677.1612550093
ROU,2010,12.4,17353.0078365874
RUS,2010,10.4,20490.12890625
RUS,2011,10.2,22798.673828125
RUS,2009,10.7,19389.9453125
RUS,2005,13.9,11822.34765625
RUS,2012,9.9,24303.47265625
RUS,2008,11.3,20163.603515625
RUS,2000,19.4,6825.3916015625
RUS,2014,8.9,25761.642578125
RUS,2006,12.8,14912.2314453125
RUS,2007,12,16648.24609375
RUS,2013,9.5,26073.876953125
RUS,2004,15,10226.7685546875
RUS,2001,18.4,7361.36376953125
RUS,2002,17.3,8037.474609375
RUS,2003,16.1,9254.537109375
RUS,2017,6.9,25926.4453125
RUS,2019,5.8,30067.740234375
RUS,2020,5.4,30011.57421875
RUS,2021,5.1,33185.66796875
RUS,2018,6.3,28821.265625
RUS,2015,8.2,24085.326171875
RUS,2016,7.5,24128.083984375
RWA,2003,133.2,776.223528014744
RWA,2002,149.6,762.20536733176
RWA,2016,46.1,1842.20777153928
RWA,2004,118.3,834.616418139588
RWA,2001,167.6,675.00142715824
RWA,2014,49.8,1665.00382715066
RWA,2015,47.7,1763.24918995072
RWA,2011,58.6,1412.59897253509
RWA,2017,44.6,1934.97295529462
RWA,2005,105.2,917.057870486372
RWA,2006,93.9,1005.4301265141
RWA,2009,69.6,1242.70423334452
RWA,2012,55.2,1449.73159778511
RWA,2013,52.2,1503.97351843112
RWA,2000,185.4,617.050239691376
RWA,2020,40.7,2182.22241970021
RWA,2018,43.4,2098.89772601755
RWA,2007,84.5,1081.88484976509
RWA,2008,76.3,1193.27090462113
RWA,2010,63.8,1315.14428491742
RWA,2019,42.1,2283.46620349836
RWA,2021,39.4,2469.00298776433
WSM,2006,19.3,4550.96678605657
WSM,2018,17.9,6287.22943524541
WSM,2016,18.4,6098.96611634401
WSM,2001,20.6,3292.11885837185
WSM,2019,17.5,6615.40844883448
WSM,2020,17.1,6402.05327778234
WSM,2017,18.2,6238.90402095554
WSM,2005,19.3,4339.83903058095
WSM,2002,20.1,3511.57672699538
WSM,2003,19.7,3751.25825017974
WSM,2004,19.4,3957.51243655173
WSM,2021,16.7,6107.16207916622
WSM,2011,19.3,5448.40655774285
WSM,2012,19.1,5295.36308788782
WSM,2013,19,5344.89904271797
WSM,2000,21.3,3022.82305256878
WSM,2015,18.6,5646.18714632563
WSM,2007,19.3,4669.57412356812
WSM,2008,19.4,4894.73566418465
WSM,2014,18.8,5431.3882786039
WSM,2010,19.4,5184.00669811333
WSM,2009,25.7,4864.19657288083
SMR,2013,2.4,52290.9019285883
SMR,2014,2.3,54688.3050044304
SMR,2012,2.6,52759.3833385276
SMR,2007,3.4,73713.8391294738
SMR,2008,3.2,73952.6318393296
SMR,2009,3,65973.6111363612
SMR,2010,2.9,62015.6986714621
SMR,2011,2.7,56456.3000918701
SMR,2015,2.2,55117.6192926753
SMR,2000,5.6,53658.7731687103
SMR,2001,5.2,56843.3556534733
SMR,2002,4.8,56596.0282310652
SMR,2003,4.4,58623.5291828493
SMR,2004,4.1,61871.1816342791
SMR,2005,3.9,64439.6409364605
SMR,2006,3.6,67933.9251384258
SMR,2018,1.9,60314.0019043298
SMR,2019,1.9,62623.9048137335
SMR,2016,2.1,56893.4722366813
SMR,2017,2,58201.5271020427
SMR,2020,1.8,59521.3829890943
SMR,2021,1.7,67982.970511185
STP,2004,60.7,2170.79314683553
STP,2005,55.8,2328.15504182883
STP,2016,21.4,3267.60732903771
STP,2017,19.7,3373.26419416802
STP,2006,51.2,2549.00568969614
STP,2003,65.9,2094.05928622193
STP,2001,76.9,1899.1814624675
STP,2002,71.3,1945.92068013463
STP,2018,18.3,3549.16057749134
STP,2019,17.1,3629.70139121761
STP,2000,82.4,
STP,2020,16.2,3703.82165246328
STP,2015,23.3,3130.3259525113
STP,2007,47,2647.40732323058
STP,2008,43.1,2797.73851665902
STP,2014,25.4,3199.92614625359
STP,2010,36.3,2852.88692099166
STP,2011,33.3,2908.02553525146
STP,2012,30.5,2681.7889446278
STP,2009,39.5,2841.31498045478
STP,2021,15.4,3864.79092933182
STP,2013,27.8,2923.41024997254
SAU,2008,13.8,49106.0008212579
SAU,2009,13,46624.8097428374
SAU,2007,14.6,47129.5306906618
SAU,2021,6.7,51607.0113635651
SAU,2020,7,47278.6930165072
SAU,2011,11.5,53049.8729955594
SAU,2005,16.5,46012.7616533981
SAU,2006,15.5,46862.7220218893
SAU,2019,7.3,49018.9098990994
SAU,2002,19.6,36239.6702551241
SAU,2003,18.5,40172.8174673503
SAU,2000,22.1,38164.9905698855
SAU,2010,12.3,47999.0081439078
SAU,2014,9.6,54356.170150637
SAU,2015,9.1,48173.8445061434
SAU,2004,17.5,43572.4882173109
SAU,2001,20.8,37612.2861549663
SAU,2012,10.9,54696.2152997658
SAU,2018,7.7,48861.18780002
SAU,2016,8.6,45602.6039820703
SAU,2013,10.2,53883.8788303274
SAU,2017,8.1,47551.8595195922
SEN,2001,123,2100.15890018946
SEN,2002,115.2,2083.42887026038
SEN,2000,129.7,2016.43092138578
SEN,2014,53.8,2872.11981088677
SEN,2012,59.8,2774.64702355756
SEN,2013,56.7,2780.11368438905
SEN,2015,51,3017.35057563407
SEN,2016,48.4,3126.43188474113
SEN,2017,45.9,3259.19257987366
SEN,2003,107,2188.88004094127
SEN,2004,99.1,2293.92403767414
SEN,2010,66.4,2684.49406288069
SEN,2011,62.9,2702.26106241094
SEN,2007,79.4,2543.52475589763
SEN,2008,74.5,2618.32707505305
SEN,2005,91.7,2405.90761414591
SEN,2006,85.1,2472.75636947564
SEN,2019,41.8,3575.97469091967
SEN,2020,40.1,3574.0169278246
SEN,2009,70.2,2636.11531052809
SEN,2018,43.7,3449.84793045624
SEN,2021,38.6,3874.94515793917
SRB,2005,9,9181.68830136227
SRB,2006,8.5,10209.155369529
SRB,2017,5.9,16611.0176891945
SRB,2004,9.7,8487.78388637443
SRB,2015,6.3,14928.3558387108
SRB,2016,6.1,15858.0120583781
SRB,2002,11.3,7364.65784451434
SRB,2003,10.5,7646.19742241655
SRB,2013,6.8,14629.0258174567
SRB,2014,6.6,14659.616880059
SRB,2000,12.6,6019.86489076939
SRB,2001,12,6483.924300056
SRB,2012,7.1,13933.8251535371
SRB,2008,7.9,12632.1174156803
SRB,2009,7.8,12533.5677636753
SRB,2018,5.8,17717.9295924342
SRB,2007,8.2,11238.7697926504
SRB,2019,5.7,19688.9310436009
SRB,2020,5.6,20066.3816452935
SRB,2010,7.6,12796.0658924522
SRB,2011,7.4,13746.884823093
SRB,2021,5.5,22575.4210980499
SYC,2012,14.4,22183.4793109694
SYC,2009,14.2,18459.0333877527
SYC,2011,14.3,21787.5204526151
SYC,2007,14.1,19476.320219756
SYC,2008,14.1,18881.7601137024
SYC,2010,14.3,18984.8794454097
SYC,2006,14,17506.9501465182
SYC,2020,14.2,28200.7682748915
SYC,2021,13.9,30817.79243738
SYC,2005,14,15849.1811897426
SYC,2000,13.9,14640.7329056204
SYC,2001,13.9,14617.7829195666
SYC,2002,13.9,14573.2174497785
SYC,2004,13.9,14163.1532773748
SYC,2015,14.5,24310.6721012349
SYC,2016,14.6,26261.8376320923
SYC,2013,14.4,22315.9228086344
SYC,2003,13.9,14145.1100851746
SYC,2019,14.4,30427.7587726036
SYC,2017,14.6,27336.608367394
SYC,2014,14.5,24682.8396373181
SYC,2018,14.5,28755.7099771637
SLE,2003,209,804.263300888307
SLE,2001,220.4,617.621258758514
SLE,2002,214.8,749.921915398865
SLE,2004,202.8,850.36818063372
SLE,2005,196.5,891.059854383277
SLE,2014,140,1756.72833562258
SLE,2016,126.1,1641.30196758057
SLE,2017,121.4,1593.51532239987
SLE,2000,225.9,683.350087289854
SLE,2012,148,1385.22736682137
SLE,2015,141,1567.9820542342
SLE,2018,116.8,1649.0363421828
SLE,2006,189.7,937.049915554938
SLE,2007,182.8,1016.49993775175
SLE,2013,141.9,1721.25737761518
SLE,2009,168.5,1076.47129001141
SLE,2010,161.4,1129.79803563861
SLE,2011,154.5,1190.09846112391
SLE,2008,175.7,1065.10658984016
SLE,2021,104.7,1781.93034315783
SLE,2019,112.5,1726.06948716063
SLE,2020,108.5,1675.21257099058
SGP,2008,2.8,67718.4182987851
SGP,2007,2.9,68793.7097837442
SGP,2018,2.5,100642.752176026
SGP,2009,2.8,66212.3175147369
SGP,2020,2.2,100226.36846454
SGP,2017,2.6,95334.1455686864
SGP,2005,2.9,58814.9144535567
SGP,2019,2.4,102630.933142278
SGP,2015,2.7,86974.7476230627
SGP,2016,2.7,89495.0154493688
SGP,2021,2.1,118887.822065854
SGP,2006,2.9,64054.2708632162
SGP,2002,3.4,45080.2663441014
SGP,2003,3.2,48774.7247211609
SGP,2000,3.9,43775.8726538541
SGP,2001,3.6,43104.2827297039
SGP,2012,2.8,82064.9611910836
SGP,2013,2.8,83001.7878013707
SGP,2004,3,54377.3438540928
SGP,2011,2.8,80052.3914982651
SGP,2010,2.8,75389.7681763297
SGP,2014,2.7,84423.1913432675
SXM,2012,,35955.9842287368
SXM,2013,,35518.3875515148
SXM,2010,,37440.7336956854
SXM,2011,,40719.2051718548
SXM,2009,,35658.3897050424
SXM,2006,,
SXM,2014,,42495.8880281348
SXM,2000,,
SXM,2015,,43237.8186515479
SXM,2001,,
SXM,2007,,
SXM,2008,,
SXM,2004,,
SXM,2005,,
SXM,2002,,
SXM,2003,,
SXM,2018,,40744.984148608
SXM,2019,,45235.0864141695
SXM,2021,,42329.2404575197
SXM,2017,,43055.5434793198
SXM,2016,,43171.2177033128
SXM,2020,,39063.8226728831
SVK,2004,8.5,15226.7700203027
SVK,2005,8.2,16639.3941239799
SVK,2006,7.9,18913.9256485084
SVK,2003,8.8,14181.9034325675
SVK,2017,6,30142.3674521189
SVK,2014,6.4,29029.0782261812
SVK,2015,6.2,30054.1218355571
SVK,2016,6.1,29737.5708042482
SVK,2018,5.9,31369.7988265901
SVK,2013,6.5,28019.0588412978
SVK,2019,5.8,33943.3498787454
SVK,2007,7.7,21227.2102589983
SVK,2002,9.1,13312.203306834
SVK,2011,6.8,26258.8286328192
SVK,2000,9.8,11378.0099803341
SVK,2001,9.4,12389.639339985
SVK,2010,7,25398.6096940969
SVK,2008,7.4,23725.8577558996
SVK,2009,7.2,23079.9150390979
SVK,2021,5.6,37794.9998781422
SVK,2012,6.7,26994.0577496344
SVK,2020,5.7,34999.6541351058
SVN,2008,3.6,29604.2914690241
SVN,2020,2.2,42040.9090611021
SVN,2007,3.8,27576.4009734701
SVN,2009,3.4,27536.9478910312
SVN,2021,2.2,46502.0978938704
SVN,2003,4.7,21113.5561288777
SVN,2004,4.4,22761.5835766215
SVN,2005,4.2,23852.6430383942
SVN,2006,4,25720.2808067434
SVN,2019,2.3,42747.9621118112
SVN,2015,2.6,31628.247175832
SVN,2000,5.5,18003.5198624079
SVN,2001,5.2,18953.7858595165
SVN,2002,4.9,20241.5256786998
SVN,2010,3.2,27822.0746823428
SVN,2016,2.5,33936.0440637175
SVN,2017,2.4,36507.5530416531
SVN,2018,2.4,38971.8241162221
SVN,2014,2.7,30870.0236667425
SVN,2011,3.1,28931.383323805
SVN,2012,2.9,29042.8202729641
SVN,2013,2.8,29973.6993541529
SLB,2005,29.2,1695.07098488153
SLB,2004,29.5,1565.6156775217
SLB,2006,28.8,1779.32544115488
SLB,2020,19.4,2607.48182686863
SLB,2021,18.8,2645.34556016287
SLB,2018,20.7,2696.64101672402
SLB,2001,30.4,1414.54984811554
SLB,2002,30.1,1364.2627435499
SLB,2003,29.8,1448.34513688059
SLB,2019,20,2727.89453168489
SLB,2000,30.8,1539.38028592176
SLB,2014,23.5,2459.60119429406
SLB,2007,28.3,1851.92971331106
SLB,2017,21.4,2625.13452999906
SLB,2008,27.8,1960.73484007899
SLB,2009,27.1,1984.32204829138
SLB,2015,22.8,2462.83315625514
SLB,2016,22.1,2561.13831694806
SLB,2012,24.9,2344.52347678438
SLB,2013,24.1,2447.57716227545
SLB,2010,26.4,2151.92045556383
SLB,2011,25.6,2303.04298866792
SOM,2009,162.2,
SOM,2010,157.5,
SOM,2005,172.8,
SOM,2011,152.7,
SOM,2008,166.6,
SOM,2021,111.8,1609.09351201255
SOM,2012,148.1,
SOM,2006,172.3,
SOM,2007,170.2,
SOM,2002,172.9,
SOM,2003,172.9,
SOM,2000,172.9,
SOM,2001,172.9,
SOM,2019,118.6,1612.5115825986
SOM,2020,114.9,1538.24857261331
SOM,2004,172.9,
SOM,2018,122.5,1585.21210632507
SOM,2014,138.9,1222.40209527935
SOM,2015,134.5,1422.08153242577
SOM,2016,130.3,1506.29375808403
SOM,2013,143.4,1051.70295982092
SOM,2017,126.1,1558.29442450628
ZAF,2001,73.3,8487.52955497672
ZAF,2002,75.2,8857.79281413976
ZAF,2015,37.3,13581.7552823481
ZAF,2017,35.8,13950.4534761192
ZAF,2014,38.3,13556.0328156576
ZAF,2000,71,8154.2002760328
ZAF,2016,36.6,13696.1635674374
ZAF,2010,51.6,12771.9105093128
ZAF,2003,76.5,9213.44244001779
ZAF,2018,35.1,14331.5124121102
ZAF,2013,39.6,13559.8405739033
ZAF,2005,79.2,10540.1371364829
ZAF,2011,45.5,13281.5038939992
ZAF,2012,41.5,13138.029852918
ZAF,2004,77.8,9799.58074130903
ZAF,2009,59.9,12394.9343573377
ZAF,2006,78.9,11364.2016632385
ZAF,2007,74.6,12172.9142534528
ZAF,2008,68.3,12658.0342363215
ZAF,2021,32.8,14717.6940686903
ZAF,2019,34.3,14438.3277092703
ZAF,2020,33.7,13587.2732682797
SSD,2003,155.5,
SSD,2004,147.5,
SSD,2002,164,
SSD,2016,98.7,
SSD,2005,140.1,
SSD,2001,172.7,
SSD,2015,98.7,1181.93160266504
SSD,2017,98.7,
SSD,2018,98.7,
SSD,2000,181.6,
SSD,2013,99.2,1957.28434851863
SSD,2014,98.7,1407.69902776408
SSD,2006,133.2,
SSD,2007,126.7,
SSD,2008,120.4,2884.61080363552
SSD,2009,114.7,2915.53416118557
SSD,2010,109.1,2957.19653834073
SSD,2011,104.5,2730.00512680984
SSD,2012,101,1435.67923290428
SSD,2021,98.7,
SSD,2019,98.7,
SSD,2020,98.7,
ESP,2008,4.2,33263.2723985249
ESP,2007,4.4,32476.891305261
ESP,2019,3.2,43739.63291058
ESP,2009,4,32091.4271030562
ESP,2010,3.8,31677.2223884807
ESP,2017,3.2,39550.1890761123
ESP,2018,3.2,40716.6807627631
ESP,2020,3.1,38967.339917953
ESP,2021,3,43620.6040614123
ESP,2003,5,25047.4962458438
ESP,2000,5.4,21586.9938141957
ESP,2006,4.5,30720.0135089141
ESP,2002,5.1,24371.5988492666
ESP,2014,3.4,33540.3571743561
ESP,2004,4.9,26144.3831604637
ESP,2001,5.3,22955.966663531
ESP,2013,3.5,32444.4611896857
ESP,2011,3.7,31867.9732396862
ESP,2005,4.7,27606.9340516269
ESP,2015,3.3,34919.3872520672
ESP,2012,3.6,31720.2738156972
ESP,2016,3.3,37305.6291510563
LKA,2000,16.5,4487.44241264536
LKA,2012,10.4,10319.3961636956
LKA,2013,9.9,10952.8928548709
LKA,2011,10.8,9140.50431725218
LKA,2010,11.2,8316.30519585095
LKA,2014,9.3,11452.4737217154
LKA,2008,12,7438.70424035503
LKA,2001,16,4483.27040927087
LKA,2015,8.8,11998.202508565
LKA,2002,15.6,4686.49156556758
LKA,2003,15.1,5012.38652414688
LKA,2009,20.9,7676.83028167698
LKA,2005,14.1,5834.70903002669
LKA,2006,13.4,6411.82069467045
LKA,2007,12.6,6959.84428261497
LKA,2004,28.9,5375.05259944138
LKA,2018,7.6,14083.6863851359
LKA,2019,7.3,14217.4686559492
LKA,2016,8.3,12921.0549689967
LKA,2017,7.9,13544.5189851873
